numero_serial;modelo;mid;estado;nome;nome_fantasia;codigo;fornecedor;AQUISICAO
PB3T247J71500;P2 BIN;1152258;NO CLIENTE;MAGDA SARA BUENO;TEXAS RANCH;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J71579;P2 BIN;1186381;NO CLIENTE;BOUTIQUE MIRANTE DOS ADELPHOS LTDA;POUSADA MIRANTE DOS ADELPHOS;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J71725;P2 BIN;301622;NO CLIENTE;RESTAURANTE COZINHA CAIPIRA LTDA;COZINHA CAIPIRA;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247J71783;P2 BIN;1085588;NO CLIENTE;E.A. ONGARATTO BAR E RESTAURANTE;GAUCHAO BAR ARTEMIA;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J71878;P2 BIN;1175177;NO CLIENTE;BEATRIZ C RODRIGUES MERCADO;MERCADO TROPICAL;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;ALUGADA
PB3T247J71936;P2 BIN;1085588;NO CLIENTE;E.A. ONGARATTO BAR E RESTAURANTE;GAUCHAO BAR ARTEMIA;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J71970;P2 BIN;870777;NO CLIENTE;ADEMILSON CARDOSO MONTALVAO;MAKE 10;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247J72387;P2 BIN;1111172;NO CLIENTE;CANTINA LA MASSA LTDA;CANTINA LA MASSA;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J72604;P2 BIN;303515;NO CLIENTE;AZEVEDO E SILVA COMERCIO DE MEDICAMENTOS LTDA;DROGAVAN;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247J72636;P2 BIN;1090413;NO CLIENTE;IZALDO BRASILEIRO DE JESUS;BARRACA VBV;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J72747;P2 BIN;1072489;NO CLIENTE;NAI BOLOS LTDA;DINDA BOLOS E FRIOS;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J72962;P2 BIN;1198196;NO CLIENTE;Z3 TICKETS E EVENTOS LTDA;Z3 TICKETS E EVENTOS;2941;AZUL PAGAMENTOS LTDA;ALUGADA
PB3T247J73001;P2 BIN;307585;NO CLIENTE;BAZAR MACIEL & BELLATO LTDA;BAZAR BELLATO;1365;PEDRO LUCAS MAXIMO DA SILVA;ALUGADA
PB3T247J73040;P2 BIN;304905;NO CLIENTE;INSTITUTO DE ENSINO FUNDAMENTAL XV DE AGOSTO LTDA;INSTITUTO DE ENSINO FUNDAMENTAL;1365;PEDRO LUCAS MAXIMO DA SILVA;ALUGADA
PB3T247J73104;P2 BIN;1179018;NO CLIENTE;ISAAC LUIS NERY MARQUES DE ALMEIDA LTDA;SOFT KNIT;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J73187;P2 BIN;1137569;NO CLIENTE;MARIA INES DE FARIA LEITE;ARMARINHOS DANI;1365;PEDRO LUCAS MAXIMO DA SILVA;ALUGADA
PB3T247J73232;P2 BIN;318570;NO CLIENTE;DANIELA PEREIRA PAIS;DANIELA PEREIRA PAIS;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J73279;P2 BIN;1141180;NO CLIENTE;BELLA PIZZARIA E RESTAURANTE LTDA;BELLA PIZZARIA E RESTAURANTE LTDA;1365;PEDRO LUCAS MAXIMO DA SILVA;ALUGADA
PB3T247J73298;P2 BIN;1111951;NO CLIENTE;P ALMEIDA UTILIDADES LTDA;CARUARU SHOPPING 07;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J73312;P2 BIN;1199866;NO CLIENTE;CAO SILVA LTDA;G EXATAPAY;2932;GRUPO EXATAPAY;ALUGADA
PB3T247J73348;P2 BIN;1140996;NO CLIENTE;CASA DE UTILIDADES E PRESENTES LTDA;CASA DE UTILIDADES E PRESENTES;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J73393;P2 BIN;925703;NO CLIENTE;DISTRIBUIDORA DE BEBIDAS PAPALEGUAS LTDA;DISTRIBUIDORA DE BEBIDAS PAPALEGUAS;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;ALUGADA
PB3T247J73413;P2 BIN;1206680;NO CLIENTE;KALMER MELO MORAES;PANE & GRANO;2936;M MILOCHI FOMENTO MERCANTIL LTDA;ALUGADA
PB3T247J73508;P2 BIN;1085698;NO CLIENTE;ABREU COMERCIO DE CARNES NOBRES LTDA;BOI E BRASA ABREU;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J73570;P2 BIN;1096357;NO CLIENTE;ODONTOCOMPANY TANCREDO NEVES ODONTO TANCREDO NEVES LTDA;ODONTOCOMPANY TANCREDO NEVES ODONTO TANCREDO NEVES LTDA;1350;GF CONSULTORIA EMPRESARIAL LTDA;ALUGADA
PB3T247J73690;P2 BIN;1114758;NO CLIENTE;NOSSA OTICA E ACESSORIOS LTDA;OTICA IMPERIO;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J73822;P2 BIN;1085591;NO CLIENTE;IRMAOS ONGARATTO LTDA;GAUCHAO LANCHES PAU BRASIL;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J73854;P2 BIN;1221114;NO CLIENTE;LUCIANA SOUTO MAIOR LOPES DE CAMPOS;NOVO SECULO;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J73974;P2 BIN;1152057;NO CLIENTE;CAMPO DOS SONHOS EMPREENDIMENTOS TURISTICOS LTDA;REDE DOS SONHOS;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J74173;P2 BIN;864991;NO CLIENTE;ADEMILSON CARDOSO MONTALVAO;MAKE 10;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247J74371;P2 BIN;1153221;NO CLIENTE;SORRISO BARRENSE ODONTOLOGIA;SORRISO BARRENSE ODONTOLOGIA;1426;BEMPAGGO MEIOS DE PAGAMENTOS E SERVICOS LTDA;ALUGADA
PB3T247J74395;P2 BIN;1117326;NO CLIENTE;M D DA SILVA;PLASTIPAN;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J74409;P2 BIN;1091370;NO CLIENTE;ILHA DO RETIRO COMERCIO DE CANRES NOBRES LTDA;BOI E BRASA;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J74425;P2 BIN;1111120;NO CLIENTE;POUSADA E RESTAURANTE VENEZIA TROPICALE LTDA;POUSADA E RESTAURANTE VENEZIA TROPICALE;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J74505;P2 BIN;1115572;NO CLIENTE;SUZINEIDE MARIA DA SILVA;CONCEITO BURGER;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J74537;P2 BIN;1085698;NO CLIENTE;ABREU COMERCIO DE CARNES NOBRES LTDA;BOI E BRASA ABREU;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J74689;P2 BIN;302333;NO CLIENTE;ANA PAULA PRETO DA COSTA;IRMAOS OLIVEIRA PRETO;1365;PEDRO LUCAS MAXIMO DA SILVA;ALUGADA
PB3T247J74699;P2 BIN;1182853;NO CLIENTE;HQZ CONVENIENCIA LTDA;HQZ CONVENIENCIA LTDA;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J74705;P2 BIN;860213;NO CLIENTE;ESPACO ODONTOLOGIA E IMPLANTES LTDA.;ESPACO ODONTOLOGIA E IMPLANTES;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J74725;P2 BIN;1192204;NO CLIENTE;JULIANA DE SOUZA FERREIRA LIMA;VERA CALCADOS;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;ALUGADA
PB3T247J74728;P2 BIN;982785;NO CLIENTE;BAIANO AGROPECUARIA;BAIANO AGROPECUARIA;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J74867;P2 BIN;1153221;NO CLIENTE;SORRISO BARRENSE ODONTOLOGIA;SORRISO BARRENSE ODONTOLOGIA;1426;BEMPAGGO MEIOS DE PAGAMENTOS E SERVICOS LTDA;ALUGADA
PB3T247J75012;P2 BIN;1086818;NO CLIENTE;IGARAPE UTILIDADES LTDA;MUNDO UTILIDADES;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J75177;P2 BIN;295365;NO CLIENTE;MAX WILLIAN CALPACI;MAX TESTES;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;ALUGADA
PB3T247J75294;P2 BIN;300414;NO CLIENTE;DOGSTER BURGER E PIZZA LTDA;DOGSTER BURGER E PIZZA LTDA;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247J75338;P2 BIN;1059304;NO CLIENTE;CLAYTON WERSON DA SILVA;BENTUS;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J75512;P2 BIN;896787;NO CLIENTE;CENTRO AUTOMOTIVO MINEIRO LTDA ME;CENTRO AUTOMOTIVO MINEIRO;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J75797;P2 BIN;1223521;NO CLIENTE;VM COMERCIO DE CALCADOS LTDA;VM COMERCIO DE CALCADOS;1349;VAREJO CONECTA;ALUGADA
PB3T247J75931;P2 BIN;1206827;NO CLIENTE;MICHAELL KEYTON;MK EVENTOS;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;ALUGADA
PB3T247J76045;P2 BIN;300414;NO CLIENTE;DOGSTER BURGER E PIZZA LTDA;DOGSTER BURGER E PIZZA LTDA;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247J76150;P2 BIN;1167672;NO CLIENTE;SHEILA ROSANA CAPELARI CONFECCOES;BARAO DO 20;2450;BEELY BUSINESS CHANGERS LTDA;ALUGADA
PB3T247J76287;P2 BIN;1121714;NO CLIENTE;RESTAURANTE DOIS IRMAOS LTDA;RESTAURANTE DOIS IRMAOS LTDA;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J76328;P2 BIN;1169213;NO CLIENTE;CM COMERCIO E SERVICOS LTDA;CM COMERCIO E SERVICOS;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J76388;P2 BIN;1160646;NO CLIENTE;COMERCIAL RB SUPERMERCADO LTDA;COMERCIAL DE ALIMENTOS RB;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;ALUGADA
PB3T247J76400;P2 BIN;1160685;NO CLIENTE;I A DE M VIEIRA - COMERCIO DE ALIMENTOS LTDA;DELIVERY PIZZARIA ROMANA-ITAPOA;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;ALUGADA
PB3T247J76401;P2 BIN;1195596;NO CLIENTE;PIZZARIA BRAZUKA LTDA;PIZZARIA BRAZUKA LTDA;1349;VAREJO CONECTA;ALUGADA
PB3T247J76549;P2 BIN;1059304;NO CLIENTE;CLAYTON WERSON DA SILVA;BENTUS;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J76562;P2 BIN;865971;NO CLIENTE;SEMPRE VIVA LTDA;SEMPRE VIVA;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247J76654;P2 BIN;1143003;NO CLIENTE;JOSE WIGNO DA SILVA LIMA;MUNDO DAS UTILIDADES;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J76782;P2 BIN;1085595;NO CLIENTE;BOI E BRASA STEAK;BOI E BRASA STEAK;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J76851;P2 BIN;1110636;NO CLIENTE;CAVALCANTI EMPREENDIMENTOS LTDA;KEFI POUSADA;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J;P2 BIN;1153194;NO CLIENTE;3F CLINICA ODONTOLOGICALTDA;3F CLINICA ODONTOLOGICALTDA;1350;GF CONSULTORIA EMPRESARIAL LTDA;ALUGADA
PB3T247J76985;P2 BIN;1116079;NO CLIENTE;MENDES E LIMA LTDA;BARATAO DAS UTILIDADES;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J77013;P2 BIN;1160761;NO CLIENTE;WESLEY DA SILVA ARAUJO;SHOP 20 25;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J77355;P2 BIN;1091137;NO CLIENTE;ANTONIO DE PADUA TOVAZI;ANTONIO DE PADUA TOVAZI;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J77364;P2 BIN;872548;NO CLIENTE;ADEMILSON CARDOSO MONTALVAO;MAKE 10;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247J77448;P2 BIN;864761;NO CLIENTE;OTICA SOCORRENSE LTDA;OTICA SOCORRENSE;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J77547;P2 BIN;300590;NO CLIENTE;RENATO RODRIGUES DE QUEIROZ LTDA;TUBARAO MINIMERCADO;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247J77636;P2 BIN;1133643;NO CLIENTE;RAMON OLIVEIRA SILVA COMERCIO;SHOPPING 20;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J77714;P2 BIN;1097761;NO CLIENTE;GIRA GIRA COMERCIO LTDA;GIRA GIRA;2450;BEELY BUSINESS CHANGERS LTDA;ALUGADA
PB3T247J77895;P2 BIN;1182815;NO CLIENTE;ANA MARIA BELO BERTOLINI;HOTEL TABARANA DE SERRA NEGRA;1708;ANA PAULA MIELLI;ALUGADA
PB3T247J77978;P2 BIN;1140539;NO CLIENTE;JOAO ANTONIO DA CRUZ;JOAO DO CINTO;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J78004;P2 BIN;1085595;NO CLIENTE;BOI E BRASA STEAK;BOI E BRASA STEAK;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J78214;P2 BIN;1211750;NO CLIENTE;VARJAO MAKE LTDA;VARJAO MAKE & ACESSORIOS;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247J78402;P2 BIN;1217264;NO CLIENTE;AH CALCADOS E ACESSORIOS LTDA;BOUTIQUE NO;1349;VAREJO CONECTA;ALUGADA
PB3T247J78402;P2 BIN;1217264;NO CLIENTE;AH CALCADOS E ACESSORIOS LTDA;BOUTIQUE NO;1349;VAREJO CONECTA;ALUGADA
PB3T247J78419;P2 BIN;1111116;NO CLIENTE;FERNANDA CEARLE SANTANA COSTA DOS SANTOS;UTI CELULAR;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247J78610;P2 BIN;872548;NO CLIENTE;ADEMILSON CARDOSO MONTALVAO;MAKE 10;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247J78686;P2 BIN;1207176;NO CLIENTE;MEZANINI INDUSTRIA E COMERCIO DE ROUPAS LTDA ME;D VERA;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;ALUGADA
PB3T247J78691;P2 BIN;314348;NO CLIENTE;EDEVARSO CEZARIO LEITE - ARMARINHOS;ARMARINHOS DANI;1365;PEDRO LUCAS MAXIMO DA SILVA;ALUGADA
PB3T247J79332;P2 BIN;1199951;NO CLIENTE;MARIELE APARECIDA SANTOS SILVA;SACOLAO IS BELVEDERE;2932;GRUPO EXATAPAY;ALUGADA
PB3T247J79663;P2 BIN;1225894;NO CLIENTE;ACAITERIA ORIGINAL LTDA;ACAITERIA ORIGINAL;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
 ;P2 BIN; ;ERRO;VALOR DIGITADO INCORRETO;VALOR DIGITADO INCORRETO;VALOR DIGITADO INCORRETO;VALOR DIGITADO INCORRETO;ALUGADA
PB3T247K70878;P2 BIN;1210965;NO CLIENTE;OTICA JORGE LTDA;OTICA;1349;VAREJO CONECTA;ALUGADA
PB3T247K71040;P2 BIN;1210965;NO CLIENTE;OTICA JORGE LTDA;OTICA;1349;VAREJO CONECTA;ALUGADA
PB3T247K71126;P2 BIN;1179427;NO CLIENTE;DANILO MACHADO DACOL-ME;HONEY PHOTO;2819;DAVID MACHADO DACOL;ALUGADA
PB3T247K71126;P2 BIN;1179427;NO CLIENTE;DANILO MACHADO DACOL-ME;HONEY PHOTO;2819;DAVID MACHADO DACOL;ALUGADA
PB3T247K71218;P2 BIN;1091223;NO CLIENTE;ADVAL FARMACIA DE MANIPULACAO LTDA;A FORMULA;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247K71229;P2 BIN;1098360;NO CLIENTE;GRAZIELA MILARE RAMALHO;GALEGO HORTIFRUTI;1365;PEDRO LUCAS MAXIMO DA SILVA;ALUGADA
PB3T247K71231;P2 BIN;865132;NO CLIENTE;GUILHERME ESTEVES DE SOUSA MOREIRA;GUILHERME ESTEVES DE SOUSA MOREIRA;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247K71237;P2 BIN;1170007;NO CLIENTE;SUZANA OLIVEIRA BORSANELLI;BAR DA SUZI;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R70019;P2 BIN;1091370;NO CLIENTE;ILHA DO RETIRO COMERCIO DE CANRES NOBRES LTDA;BOI E BRASA;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R70592;P2 BIN;1210621;NO CLIENTE;GOPASS TECNOLOGIA LTDA;SABARA PASS;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;ALUGADA
PB3T247R70882;P2 BIN;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ALUGADA
PB3T247R70990;P2 BIN;1071990;NO CLIENTE;ELIAS MARONEZE;SUBLIME RESTAURANTE;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;ALUGADA
PB3T247R70994;P2 BIN;299444;NO CLIENTE;DENTALSHINE ODONTOLOGIA LTDA;ODC SAO MATEUS MATRIZ;1350;GF CONSULTORIA EMPRESARIAL LTDA;ALUGADA
PB3T247R71097;P2 BIN;1117445;NO CLIENTE;F. T. OLIVIERI;QUE BONITA STORE OFICIAL;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;ALUGADA
PB3T247R71122;P2 BIN;1117439;NO CLIENTE;F T O LTDA;OLINDA STORE;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;ALUGADA
PB3T247R71222;P2 BIN;1140703;NO CLIENTE;MERCADINHO MASCARENHAS SILVA LTDA;MERCADINHO MASCARENHAS;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R71282;P2 BIN;301857;NO CLIENTE;COMERCIAL DE ALIMENTOS M.M LTDA;MERCADO SANTA FE;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247R71449;P2 BIN;1097119;NO CLIENTE;BARATAO TOP DEZ LTDA;BARATO TOP DEZ;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R71521;P2 BIN;1098793;NO CLIENTE;ANDERSON RAMALHO;GALEGO HORTIFRUTI;1365;PEDRO LUCAS MAXIMO DA SILVA;ALUGADA
PB3T247R71553;P2 BIN;1048963;NO CLIENTE;BJ ALIMENTOS LTDA;SUPERMERCADO E PANIFICADORA BOM JESUS;2208;GESLAINE DE JESUS RODRIGUES GONCALVES;ALUGADA
PB3T247R71574;P2 BIN;769731;NO CLIENTE;EZIO GIANEZI BERTOLINI;MURALHA EVENTOS;1708;ANA PAULA MIELLI;ALUGADA
PB3T247R71661;P2 BIN;1048197;NO CLIENTE;GARAGEM COMEDORIA LTDA;GARAGEM COMEDORIA;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;ALUGADA
PB3T247R71694;P2 BIN;1085595;NO CLIENTE;BOI E BRASA STEAK;BOI E BRASA STEAK;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R71733;P2 BIN;301857;NO CLIENTE;COMERCIAL DE ALIMENTOS M.M LTDA;MERCADO SANTA FE;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247R71738;P2 BIN;1091834;NO CLIENTE;SDJM FARMA LTDA;A FORMULA;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R71745;P2 BIN;1091323;NO CLIENTE;A M MARQUES FERREIRA COMERCIO LTDA;JUNIOR MERCADO E FRIGORIFICO;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R71767;P2 BIN;1085676;NO CLIENTE;F R T RESTURANTE LTDA;PANELA CHEIA PRIME;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R71769;P2 BIN;314570;NO CLIENTE;YGOR DE SOUSA RODRIGUES;VARANDA 06;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247R71772;P2 BIN;865132;NO CLIENTE;GUILHERME ESTEVES DE SOUSA MOREIRA;GUILHERME ESTEVES DE SOUSA MOREIRA;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247R71774;P2 BIN;1091191;NO CLIENTE;ZE DA CEBOLA VARIEDADES LTDA;ZE DA CEBOLA VARIEDADES;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R71830;P2 BIN;1091022;NO CLIENTE;DON OLIVER PIZZARIA LTDA;DON OLIVER PIZZARIA;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R71859;P2 BIN;1089170;NO CLIENTE;J.S DE OMENA VARIEDADES LTDA;ZE DA CEBOLA VARIEDADES;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R71912;P2 BIN;1134015;NO CLIENTE;IVSON KELVYN COSTA;MECAUTO SOLUCOES AUTOMOTIVAS;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R71971;P2 BIN;303904;NO CLIENTE;DROGARIA SOUZA E SOUZA 02 LTDA;FARMA VIDA;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247R72314;P2 BIN;1091874;NO CLIENTE;MORAIS FRIOS E EMBALAGENS LTDA;LM FRIOS E EMBALAGENS;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247R72501;P2 BIN;303118;NO CLIENTE;CHRISTIANE ZENAIDE NUNES TELLES MATHNE;DA HORA;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247R72636;P2 BIN;1143001;NO CLIENTE;JOSE WIGNO DA SILVA LIMA;MUNDO DAS UTILIDADES;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R72791;P2 BIN;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ALUGADA
PB3T247R72829;P2 BIN;1098309;NO CLIENTE;CAPACEL STORE LTDA;CAPACEL STORE LTDA;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247R72923;P2 BIN;303702;NO CLIENTE;CENTRO ODONTOLOGICO ITAPEMA LTDA;CENTRO ODONTOLOGICO ITAPEMA;1350;GF CONSULTORIA EMPRESARIAL LTDA;ALUGADA
PB3T247R73049;P2 BIN;1175264;NO CLIENTE;MINI MERCADO PIEDADE LTDA;MINI MERCADO PIEDADE;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R73098;P2 BIN;323732;NO CLIENTE;JVS ODONTOLOGIA LTDA;ODONTOCOMPANY;1708;ANA PAULA MIELLI;ALUGADA
PB3T247R73109;P2 BIN;1089162;NO CLIENTE;JAQUELINE DE AMORIM PINHEIRO;IBRA SPORT;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R73114;P2 BIN;1147783;NO CLIENTE;JOSE FLAVIO PEREIRA DE LIMA;IMPACTO MODAS;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R73748;P2 BIN;860863;NO CLIENTE;JOSE CARLOS ALVES DE ALMEIDA;ERVAS FINAS PRODUTOS NATURAIS;1708;ANA PAULA MIELLI;ALUGADA
PB3T247R73923;P2 BIN;303327;NO CLIENTE;JAFA SERVICOS MEDICOS LTDA;JAFA SERVICOS MEDICOS;1349;VAREJO CONECTA;ALUGADA
PB3T247R74096;P2 BIN;REPARO;REPARO;REPARO;REPARO;REPARO;REPARO;ALUGADA
PB3T247R74156;P2 BIN;1031927;NO CLIENTE;IVANIA APARECIDA VIEIRA GONCALVES RAMALHO;POUSADA BRILHO DO SOL;1708;ANA PAULA MIELLI;ALUGADA
PB3T247R74262;P2 BIN;1116083;NO CLIENTE;BRUNO DIECKMANN TROIANI;BRUNO DIECKMANN TROIANI;1708;ANA PAULA MIELLI;ALUGADA
PB3T247R74278;P2 BIN;1177001;NO CLIENTE;FRANKCINEY BEZERRA DA SILVA;MELINA MAKEUP;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R74283;P2 BIN;995621;NO CLIENTE;MARIA APARECIDA DE MORAES COROZOLA ME;PASTELARIA COROZOLA;1708;ANA PAULA MIELLI;ALUGADA
PB3T247R74564;P2 BIN;1199866;NO CLIENTE;CAO SILVA LTDA;G EXATAPAY;2932;GRUPO EXATAPAY;ALUGADA
PB3T247R74766;P2 BIN;1207957;NO CLIENTE;MARIO TIAGO DE MELO ARRUDA;ARRUMEL COMERCIO;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R74863;P2 BIN;864991;NO CLIENTE;ADEMILSON CARDOSO MONTALVAO;MAKE 10;1351;WELSON WESLEY RODRIGUES DE MOURA;ALUGADA
PB3T247R75100;P2 BIN;314596;NO CLIENTE;THATIANE PEREIRA FARIAS;TEJOTA BURGERS;1365;PEDRO LUCAS MAXIMO DA SILVA;ALUGADA
PB3T247R75361;P2 BIN;1114452;NO CLIENTE;FRANCIDALVA DE MORAIS SILVA;PIZZARIA 2 IRMAO;1879;JONATHAN SANTOS ANTHONIJSZ;ALUGADA
PB3T247R75664;P2 BIN;1141180;NO CLIENTE;BELLA PIZZARIA E RESTAURANTE LTDA;BELLA PIZZARIA E RESTAURANTE LTDA;1365;PEDRO LUCAS MAXIMO DA SILVA;ALUGADA
PB3T247R75922;P2 BIN;304903;NO CLIENTE;FACULDADES XV DE AGOSTO LTDA;FACULDADE DE SOCORRO;1365;PEDRO LUCAS MAXIMO DA SILVA;ALUGADA
PB3T247R76731;P2 BIN;1185675;NO CLIENTE;TUDO UTILIDADES LTDA;TUDO UTILIDADES;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;ALUGADA
PB3T247R76737;P2 BIN;960006;NO CLIENTE;MATHEUS DE SOUZA;MATHEUS DE SOUZA;1708;ANA PAULA MIELLI;ALUGADA
PB3T247R76915;P2 BIN;1167672;NO CLIENTE;SHEILA ROSANA CAPELARI CONFECCOES;BARAO DO 20;2450;BEELY BUSINESS CHANGERS LTDA;ALUGADA
PB3T247R76933;P2 BIN;1206827;NO CLIENTE;MICHAELL KEYTON;MK EVENTOS;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;ALUGADA
PB3T247R76984;P2 BIN;1031927;NO CLIENTE;IVANIA APARECIDA VIEIRA GONCALVES RAMALHO;POUSADA BRILHO DO SOL;1708;ANA PAULA MIELLI;ALUGADA
PB3T247R77376;P2 BIN;1110606;NO CLIENTE;JOELMA ALVES DA SILVA;LOJAO GUARAI 20 E 25;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R77407;P2 BIN;939176;NO CLIENTE;GV MORAIS COMERCIO DE ALIMENTOS LTDA;PIZZA CESAR;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;ALUGADA
PB3T247R77725;P2 BIN;1111918;NO CLIENTE;ROCK PIZZA RESTAURANTE E PIZZARIA LTDA;ROCK PIZZA;2086;ELVYS - GRUPO POWERPAY;ALUGADA
PB3T247R77876;P2 BIN;1097761;NO CLIENTE;GIRA GIRA COMERCIO LTDA;GIRA GIRA;2450;BEELY BUSINESS CHANGERS LTDA;ALUGADA
